Farm_ID,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Type,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Sustainability_Score
1907,6.607700765,15.10611929,27.2976124,54.11974216,Corn,145.2126393,13.13796335,6.496901346,40.09164813
1908,6.729003746,48.00701092,33.72986608,244.5951847,Corn,73.9250152,11.05469789,9.409873226,65.12173749
1909,5.906112561,44.30682125,15.00551258,169.9385046,Rice,157.0991448,13.56045887,9.505327704,68.41781529
1910,6.524620291,40.28847636,28.03635082,77.79055312,Soybean,57.91501807,4.111539276,9.617150979,96.32774718
1911,6.175136949,46.91680263,32.76223673,280.9652889,Corn,54.87824952,15.10726712,9.323306732,40.84729156
1912,7.132440384,40.47209062,20.24667673,155.2303015,Wheat,113.5662298,12.46164683,6.713560286,31.59643218
1913,6.063187435,37.01938955,29.44301662,156.5957785,Corn,158.1258213,10.25239821,9.045540218,7.019784416
1914,7.344457128,16.78686998,31.49233369,175.0068126,Corn,118.0191604,18.95724978,7.777150529,7.342105837
1915,7.099270247,39.27191661,17.65170652,82.78260865,Wheat,86.88419719,4.755975457,7.39317279,93.46936398
1916,6.276738281,25.00226173,18.04068047,188.2440728,Rice,122.0265669,16.67483673,9.840961576,97.21973629
1917,7.297785894,10.93793311,24.88170521,167.0867822,Rice,57.60930448,14.03612944,3.75351042,39.08472099
1918,6.409152842,18.65307541,33.27656641,217.5686749,Rice,122.092319,2.099804598,6.994804273,57.20774354
1919,6.082604701,13.90026499,26.33370014,280.8035868,Rice,158.8668298,1.812043418,6.987519122,55.43262911
1920,7.309225681,15.61303422,16.58921721,173.3369756,Rice,125.2496639,11.8058393,2.305343797,24.08390635
1921,5.698902828,43.36427594,33.66562954,63.11899259,Rice,104.0113935,1.426056899,7.915035141,34.10691243
1922,6.441748307,47.71549333,26.6886062,131.4122238,Corn,194.4101891,17.17721593,2.317343112,63.39741306
1923,5.865684996,33.36417294,29.12410337,93.99322948,Corn,198.6889871,5.038534114,9.238888662,36.66092274
1924,5.646983175,49.26342759,31.11185164,164.7980968,Corn,187.5038009,10.10590349,2.644793496,32.68891467
1925,5.578724691,18.44798157,16.05218161,280.8587415,Wheat,71.90870202,18.53829068,9.106695866,66.988862
1926,7.285301115,17.12000185,20.30882821,198.6311311,Corn,169.0323223,2.17260676,8.280535838,59.3753909
1927,7.034162738,29.44546757,16.56070133,85.27895018,Rice,156.559327,13.79141931,9.300707853,21.46736542
1928,6.748700207,43.29218391,18.56633839,269.4987105,Rice,147.4748812,1.261501259,9.480493999,4.299804933
1929,7.191060401,16.17221629,32.14310714,254.8713159,Soybean,129.7826245,6.248618401,1.743796528,30.91801587
1930,7.146910389,30.40370632,16.71481299,165.6512606,Wheat,62.49096562,6.6174874,5.391690796,41.81687944
1931,7.146308252,41.06132389,17.25736916,232.281074,Wheat,163.5208183,6.330143429,6.479149631,88.58361323
1932,7.358822313,21.51842388,25.38549717,224.4427572,Wheat,172.2862371,17.55305299,1.405713153,44.11616066
1933,6.87290501,42.85447882,24.77160803,213.3669931,Wheat,85.08163463,14.52362418,2.834143506,36.72695926
1934,7.153596301,48.03374975,19.25033743,188.252715,Corn,114.754668,4.738026961,7.677000302,17.9993395
1935,5.718918843,27.45023753,21.01969623,230.7905743,Wheat,85.23483931,12.88610011,1.120950159,34.7617233
1936,7.018342499,30.25122293,27.66391794,290.9972119,Soybean,195.8952154,10.2777232,6.95186984,75.64040937
1937,7.373032756,11.21728898,27.35422992,109.3075597,Corn,73.61790583,17.21928126,7.833417181,82.6631851
1938,7.287336446,20.53272046,16.87782622,239.8203076,Soybean,74.63843184,6.006701607,2.471791724,18.43031937
1939,6.282044726,21.50142587,18.85154614,102.7490519,Wheat,72.69229264,19.2492468,8.382838503,45.24240005
1940,6.007719206,24.5717979,24.57244772,217.1032373,Wheat,176.1809449,1.156019642,1.010713125,21.79263535
1941,5.90625342,13.21986921,32.73862767,137.2542556,Corn,79.76459799,3.694679799,3.525366914,50.06536714
1942,7.071567125,21.72527852,22.35240069,108.9543721,Wheat,67.98102738,13.04066988,2.704191051,25.81550744
1943,5.810479864,20.46279313,21.92374639,223.3536491,Rice,101.8053044,1.004200981,9.435245266,91.54173585
1944,5.892481863,49.90310987,31.70418516,251.5846925,Corn,84.57697163,5.53770655,7.723628218,37.06203277
1945,5.633487363,46.64494317,24.67904346,267.8612533,Rice,51.35455736,13.62321243,1.680127098,7.820086861
1946,5.727199565,28.96668748,28.43129661,117.0874731,Corn,125.4403635,18.24467944,2.26478021,11.64604035
1947,5.838254819,24.31911747,29.39708182,51.23951625,Wheat,84.08032781,5.453411192,6.770675711,80.69127171
1948,5.724405654,22.57160156,24.48152191,197.5967169,Corn,97.44566649,8.215733905,9.071460692,78.42053348
1949,5.555396713,43.7850488,23.1009512,296.0460753,Soybean,167.7925211,7.723029502,5.580835692,15.33330918
1950,5.816204817,26.33999254,20.43218899,140.1095116,Corn,140.1388708,4.560937671,8.431434692,27.3808373
1951,5.574563225,27.41779201,27.39564382,119.7535008,Wheat,175.1897369,7.953648976,4.604110591,49.78583795
1952,7.29701335,37.68698732,33.07240888,254.4353456,Rice,153.8209941,1.741544752,5.231123121,10.65228348
1953,6.98072011,22.6089709,22.59498517,62.11027118,Wheat,151.8795932,16.03103183,6.072741471,88.34795171
1954,7.19007139,47.13544828,22.90202412,239.1045572,Corn,131.3355558,15.78628839,5.768591299,72.38750157
1955,6.055294391,20.70599748,20.60542451,289.6715609,Corn,88.80570261,5.252703359,8.147638472,70.49544582
1956,7.11889086,41.33640122,18.55204685,118.6808014,Wheat,158.2712804,11.20670424,5.386386566,9.762381239
1957,7.436956697,45.9091661,28.90181104,288.3464211,Rice,65.83024786,3.978560589,1.742575825,76.96970082
1958,6.481945057,47.70591196,18.91330082,284.9492501,Wheat,114.6892819,9.550515161,6.419421723,97.82917458
1959,6.427595299,45.13497256,28.46080666,139.6507635,Soybean,175.4698187,14.2798713,3.28199444,47.96479272
1960,6.23455664,43.30749638,17.73225535,213.4516524,Corn,174.4309666,3.805817822,4.930359875,77.79061459
1961,5.87796464,20.2040633,31.56262163,115.4392958,Rice,168.9076778,15.33924103,1.703647435,15.32646302
1962,6.40666166,24.84409309,19.13279169,284.8029931,Rice,138.8421157,14.40756261,5.220516701,74.93007523
1963,6.351528861,19.48406991,32.063184,69.06643967,Rice,155.1220078,18.71152693,5.621127059,13.84604278
1964,6.262045341,27.54760245,22.77221587,131.1872678,Wheat,85.36695453,19.33536405,9.211869509,10.2539521
1965,6.014925953,21.18134916,23.13180085,276.1293122,Wheat,138.8963928,18.14454916,1.524137968,81.90730478
1966,6.44490652,43.35458348,15.58569658,265.5404403,Corn,169.7397062,18.20089874,5.238392041,92.86194415
1967,6.870586038,40.76499272,30.94442764,126.3991927,Rice,52.63876702,10.07742744,2.372561625,66.3004311
1968,6.272409276,43.12955353,23.53241385,218.3995916,Rice,165.2193592,12.05298696,4.615449489,84.82272008
1969,5.895152383,12.34485067,29.14115903,251.936862,Corn,165.516547,2.119562845,1.006635615,83.79083935
1970,6.967215455,13.73628162,34.87298407,259.8092558,Wheat,81.48057517,1.895524235,1.672358704,99.35571198
1971,6.499787938,13.27529482,31.28534842,130.792195,Soybean,144.0598433,5.760989679,3.764087902,14.21642365
1972,6.838914079,22.57165675,18.25689058,124.6311603,Rice,133.0058402,7.114630106,1.785206142,86.31933458
1973,6.477351102,25.16202888,28.46651499,125.6872834,Soybean,99.62932474,1.470715052,7.576328348,83.83192885
1974,6.006260238,19.04962787,34.9317997,167.2552467,Wheat,157.3902658,16.95226635,2.795061506,96.61251191
1975,5.78229173,20.2106502,20.80409432,108.268998,Wheat,158.2688539,13.02368428,8.159780886,50.57530921
1976,5.692051632,25.13969496,29.93849311,214.7198865,Wheat,101.0638935,19.13194229,5.33428037,54.3548834
1977,5.801706557,46.82425804,23.77193941,224.3327172,Wheat,68.81930885,13.96644769,8.679755773,79.25267782
1978,5.926583845,20.86713553,33.50440879,185.1067187,Rice,180.6490886,5.97407666,4.366303319,82.50040982
1979,6.845472117,19.29436182,31.56751013,223.1744581,Corn,128.3024194,6.707481316,8.159024733,13.38132989
1980,5.540739753,37.11045024,34.67320682,96.09122387,Corn,64.59795787,17.30459864,2.241250897,64.5946898
1981,5.872773907,21.32274281,31.03891791,98.18735345,Rice,127.4423512,1.02797015,1.702818761,44.49821402
1982,6.701450419,27.83242031,20.31876776,247.6573017,Rice,193.8398492,19.56194568,8.909586146,77.06097107
1983,5.514436064,15.77608188,31.24830856,284.6587365,Wheat,131.7344101,13.98946359,5.263007639,56.93836331
1984,6.289319471,11.70530295,30.41171703,217.8073972,Wheat,58.58199454,6.319580688,3.495626194,28.90834922
1985,6.261749785,19.90426268,18.36937532,166.3248916,Soybean,129.0650655,9.390648962,2.290242423,82.45800979
1986,7.305160898,24.12559249,34.54771348,167.7573447,Wheat,185.8503186,13.12680082,3.85639243,60.28115059
1987,6.180469917,42.00205371,30.47805085,214.3684497,Soybean,55.71148827,15.04341768,6.449119511,10.24595485
1988,6.402735514,31.24149679,30.25955576,147.9065433,Corn,188.2840277,18.67746584,9.269458569,89.62667122
1989,6.977052389,31.56938573,32.1032561,230.4618646,Soybean,135.9468797,14.51496075,1.732907939,68.81492641
1990,7.280670378,49.2704194,20.02882197,184.4546903,Soybean,50.76660006,13.71224043,2.516476959,56.37329874
1991,6.235303129,28.19413743,23.93021104,289.0692969,Corn,53.71826301,9.54840498,4.878733728,75.7508459
1992,6.802627492,24.45071539,17.70014481,299.4306215,Soybean,122.8643708,4.719698042,9.428861442,99.11067413
1993,6.59584583,17.07468534,24.97660862,105.6550487,Soybean,87.34829787,19.60416463,6.78867048,57.03903059
1994,7.135316646,17.10388895,27.16564196,115.2738881,Rice,183.4019621,19.96701096,8.864005754,42.48618515
1995,7.283450262,37.05824448,19.78223616,235.9080407,Soybean,131.7256714,15.16611268,1.543257273,11.44630063
1996,6.833403615,10.01418846,24.09502286,105.0636986,Corn,122.9270546,15.76369895,7.453232134,94.52798265
1997,5.721912279,22.6317724,33.37529561,227.0808714,Wheat,199.6832219,4.53557679,9.192547974,71.97595728
1998,6.129642824,42.79124707,19.9987794,74.6688408,Wheat,164.1798402,11.64980871,4.150210958,7.540822243
1999,6.951807945,17.23828513,27.85090235,69.89914019,Soybean,74.91221339,13.75037202,6.041044053,95.90696153
2000,7.060311702,40.92244259,32.86272784,236.8762234,Corn,52.618885,7.007599814,2.286827674,84.81588975
2001,6.065742479,36.65523604,19.24369873,211.527817,Rice,134.9480898,16.04311861,2.186145602,11.45752228
2002,7.363729232,35.23886389,24.70203701,76.22911873,Wheat,114.7385241,5.237850546,3.966620574,4.760733405
2003,7.477565407,44.01571205,30.62250431,249.2101397,Rice,148.621451,16.17052121,8.292679003,62.02073988
2004,7.248410681,41.13522008,34.00514567,254.0397492,Corn,86.27726487,2.528493163,9.934767954,55.04304264
2005,6.477154662,13.88119053,29.33931552,187.3116905,Corn,148.5275104,6.513376453,5.798937159,88.57560373
2006,7.425658676,34.51797561,33.2447336,79.65593036,Rice,72.03252466,3.480161425,3.912603383,38.05383468
2007,6.848406725,18.41343901,18.22831188,278.7991594,Wheat,59.47111069,15.50784976,9.854004571,36.55903157
2008,6.634861316,13.13830097,31.50068756,53.70849615,Rice,111.8537745,19.73442227,1.876752839,86.45488172
2009,7.306458494,42.27004893,17.63393901,102.3858313,Corn,106.0971823,1.669580941,5.062133208,57.827791
2010,6.672599906,39.23074975,29.73085988,285.9557699,Wheat,86.64764324,2.221468586,3.37442834,42.10553217
2011,5.940194926,34.37502653,17.57433516,53.71991669,Wheat,50.55336021,1.735689245,1.036126071,43.32552712
2012,7.226433199,33.03059641,28.87824043,135.5796176,Soybean,82.85216346,6.510694186,7.629232548,71.157775
2013,7.015667153,21.94940704,27.11844658,274.6766367,Soybean,136.2928706,6.945620975,6.278339755,61.91824486
2014,6.648676178,39.88811104,19.80803498,294.5077684,Wheat,80.06216728,11.37627601,1.26673067,80.05050423
2015,7.423943533,37.51757627,17.07282123,57.15702561,Corn,156.0708042,12.70053822,8.480200179,20.53636195
2016,6.970378771,24.10389326,17.67255627,129.4612236,Soybean,98.13984813,12.57594536,6.398923266,53.84255915
2017,5.721801642,39.82739493,20.59225597,91.95692723,Corn,64.85456329,18.32914089,6.288900996,30.45915228
2018,6.799087788,28.48887273,26.77374282,285.2277501,Rice,130.9361864,19.81152689,7.900773703,41.76632588
2019,5.855377436,28.50558541,32.36219201,209.635138,Soybean,60.93011239,7.250913937,8.558504756,14.32805903
2020,6.238445449,44.23121677,23.1976073,98.92561443,Corn,72.39407583,16.34379501,6.965072044,93.75602213
2021,6.7080488,10.21641926,28.45832223,237.3366283,Corn,94.03017376,18.78959895,6.568647495,77.85408285
2022,7.346037221,13.23210081,17.26304215,65.90602613,Corn,144.9413078,4.557726843,2.877045006,53.05792754
2023,6.079345985,12.19559105,20.81432399,210.8421397,Corn,99.37660882,5.981328358,2.735614125,90.76305801
2024,7.11526448,17.86917196,25.50637302,76.52199443,Rice,137.9223405,11.22947839,6.202543703,97.73912363
2025,6.660938575,22.61025986,20.09096613,250.4684181,Corn,152.9709285,5.025661517,9.047833149,1.637180639
2026,6.787116771,16.24848636,30.49734844,172.2166102,Wheat,190.4823938,14.07135209,6.383876744,42.94945735
2027,7.36714408,43.05335253,33.81354885,298.6544574,Rice,100.7024587,16.99227284,2.447331982,38.47724244
2028,6.532771174,15.65862223,29.20015107,264.4403727,Wheat,163.7710702,7.052691725,7.942278349,38.94859732
2029,6.895018905,20.84582484,17.71537188,178.5700986,Corn,96.90461697,17.69842867,8.799918811,88.61195773
2030,7.304193723,25.46167059,32.25496545,137.2958816,Soybean,93.37297769,7.406222809,2.51228207,46.49116892
2031,7.432810594,48.51347317,24.57763955,217.0656587,Soybean,161.6972205,2.596337908,6.164796356,59.736418
2032,5.564741764,28.43661644,20.81596132,125.7065349,Wheat,185.942362,2.028846507,3.93974527,11.99903011
2033,5.967362255,45.79568396,29.95078923,184.3147366,Soybean,181.9220913,17.24511662,8.92426526,1.910587718
2034,5.710002103,38.99457744,32.91884688,241.7436229,Rice,178.073312,15.97272326,7.911648047,65.03191661
2035,6.011743155,13.76448364,31.28350984,87.56966388,Wheat,169.9060645,4.482804301,8.20593127,51.37624724
2036,5.632513875,40.68777154,34.96816784,240.1093349,Soybean,132.8772575,4.334242449,6.531219728,11.57074119
2037,7.465153152,45.28563109,18.57802622,250.2917154,Rice,157.8012711,5.836419044,6.634560815,59.16691301
2038,7.26852483,15.40209586,25.46007835,106.911986,Soybean,183.8762267,9.017809115,7.229965774,76.53258443
2039,7.489996404,48.69007171,22.25429085,225.5258836,Wheat,143.1466989,8.581067093,9.610237531,60.62044479
2040,7.168974473,14.72383527,16.52958647,118.5385605,Wheat,71.53682623,15.51543361,6.690734731,25.93598712
2041,5.777863768,39.24163942,32.37087045,103.1602263,Rice,91.94335921,4.690149673,2.172286396,35.38632069
2042,5.826625128,27.83306869,22.70150925,181.7835372,Wheat,78.32075838,12.51186397,2.083151356,87.90255567
2043,6.348687862,25.32707563,23.69395502,151.0100216,Corn,144.0909951,12.60745114,4.439940973,80.61966134
2044,7.430298626,12.78350176,18.48731646,221.1588982,Corn,75.45112994,4.73971233,7.979136542,47.37992437
2045,6.239814839,12.19387742,17.54259225,96.6292029,Soybean,136.215136,6.218233084,8.454415601,9.527062965
2046,6.674628381,10.03257498,16.41957279,65.23939757,Corn,194.1216445,9.637102039,4.201811039,91.95188564
2047,7.051446064,10.23302655,19.37409317,167.5147707,Wheat,144.4243197,5.271703678,5.607746174,32.6595392
2048,5.719150399,38.06780997,29.9373802,50.37037748,Wheat,155.3536809,19.88912618,4.122781382,82.66474498
2049,7.085306735,39.64860464,29.38349657,299.5923207,Soybean,197.1147339,17.69215754,6.861682165,37.06813382
2050,7.372829028,19.40471557,21.95478542,238.0246357,Wheat,127.0872257,19.38611457,3.60726033,41.98776454
2051,5.575584533,48.69271254,32.02175394,180.9514309,Rice,88.55150388,3.15138506,9.532424679,29.13312088
2052,6.951035371,22.22441732,21.41076105,172.0508902,Soybean,74.23489893,16.6750741,4.210856273,29.74206023
2053,5.955817905,13.41420503,16.09780689,146.2555156,Soybean,111.6273003,3.28486197,2.870855695,35.27310642
2054,6.340043051,23.85220424,17.40004747,150.983317,Wheat,98.42370634,8.129762323,1.670259485,67.88397427
2055,7.070542797,40.30369859,28.36292028,196.514626,Rice,185.9899842,16.28804008,8.387131289,34.26546378
2056,7.197859351,37.67208526,31.42189449,142.1720936,Wheat,95.07600633,7.235564338,3.708609471,69.34697616
2057,5.593378001,14.24506161,17.75547595,159.5081876,Soybean,148.5076819,19.36175019,6.200075054,36.81341083
2058,6.202042637,27.13309326,18.05397445,147.914584,Corn,76.55392667,1.473838381,4.547623637,47.59061009
2059,6.63054678,22.4649646,25.77781882,178.7376865,Wheat,111.2586232,17.45753817,3.741978826,91.47980586
2060,6.049010044,37.31940818,24.62996106,148.3160337,Wheat,97.5329558,9.362138843,2.716434184,85.83940442
2061,6.72839739,23.7803961,28.09064322,238.6564203,Corn,113.9667499,2.560274907,4.776344256,16.34377223
2062,6.946741934,47.0270617,32.39410143,163.7490429,Wheat,86.61515716,9.989538507,2.835915423,18.22455885
2063,5.770886579,46.35980093,26.81744531,231.902055,Corn,195.4016461,19.96638412,5.201123708,94.05612462
2064,7.245578424,32.57859354,25.85095647,280.6981529,Corn,121.9886843,4.409289452,5.972487135,80.44562177
2065,6.781944581,11.56707004,32.66537129,277.4829812,Wheat,52.02397604,16.48362818,2.112997168,74.06352075
2066,6.033324617,16.41478792,29.29953626,263.6206966,Soybean,105.2338034,12.15774483,4.778907869,97.27865733
2067,6.163856587,17.57800435,15.81106177,200.5936544,Wheat,113.8328152,18.06466653,7.754302175,30.36702638
2068,7.086553532,21.97125396,17.71758615,285.5131037,Soybean,132.1421919,1.702473087,9.509247948,97.84268065
2069,5.90410994,31.00542723,33.67901374,82.94422247,Wheat,179.6242309,9.52375346,1.994089194,99.68839019
2070,6.108339482,41.21609765,30.35547026,110.5979897,Corn,93.56104751,4.969242295,2.566688212,5.057894238
2071,6.258519346,19.54781007,30.8253474,136.6577486,Wheat,168.4337122,1.17148367,2.878781259,94.96747111
2072,5.770613179,17.0754474,18.26244777,110.9886618,Corn,146.1979145,9.671251577,7.703983595,4.494578281
2073,5.689420694,23.75196439,20.29401753,236.2162512,Soybean,143.8745053,8.677885411,7.487334044,98.80517573
2074,7.422096952,41.75635809,34.92327168,183.6406086,Corn,181.8691711,17.54559996,8.613057841,7.280270373
2075,7.397100858,18.66995364,17.42378311,144.8022922,Rice,113.2049871,15.53879794,8.463207471,9.938855091
2076,5.827724926,29.17832831,21.95894425,55.86183578,Wheat,144.2638902,8.696801549,7.853903694,8.827200967
2077,5.720986365,13.41915057,22.8747846,169.8511655,Corn,125.2173677,3.766999991,7.871769703,96.11636187
2078,6.928474651,35.3343715,24.63296041,88.3824829,Wheat,140.6563089,14.17768393,6.03450779,15.26532041
2079,7.090609454,38.72788826,34.61906771,214.5626632,Soybean,58.60059946,18.89338769,2.145879292,24.44944443
2080,6.945004726,30.46732216,26.43041449,280.2536483,Soybean,53.51677353,14.93512197,7.187242655,89.53087403
